date,PPV,TEMP,cloud,solar_irradiance
2010-01-11 01:00:00,98.40462327584471,-8.0,44.79818319657999,3.384446154579828
2010-01-11 02:00:00,76.54297387184229,-11.0,63.70382403872629,3.8256036271285327
2010-01-11 03:00:00,49.22908177047799,-11.0,91.23684025871201,4.738126247133458
2010-01-11 04:00:00,85.94897709806732,-11.0,52.329267537901465,5.618023676608509
2010-01-11 05:00:00,14.37770537805031,-12.0,34.94665305818961,4.144374535347234
2010-01-11 06:00:00,28.35595783619156,-12.0,20.955198998534012,2.7482080563124907
2010-01-11 07:00:00,4.875253375461631,-13.0,21.073617104786237,3.763927534033072
2010-01-11 08:00:00,14.931189110628063,-9.0,50.01003261790182,3.932973601200679
2010-01-11 09:00:00,68.63018925595313,-10.0,14.848769433450371,4.565061737113433
2010-01-11 10:00:00,40.61649420625204,-9.0,33.367889988631106,3.9627604382260855
2010-01-11 11:00:00,25.68650321109097,-9.0,84.47766930351536,4.145904424563321
2010-01-11 12:00:00,99.5370176856668,-6.0,17.1541753550811,5.7596648130128045
2010-01-11 13:00:00,39.446983695195705,-5.0,6.729450274170612,5.461493049338473
2010-01-11 14:00:00,0.6833728271964157,-5.0,35.26488364188204,2.3467486359975047
2010-01-11 15:00:00,68.04546701856394,-5.0,94.8725227227988,5.4884799140142615
2010-01-11 16:00:00,10.50930941116498,-5.0,44.547304621193454,4.629181990381534
2010-01-11 17:00:00,13.408974579902267,-5.0,72.2898328097614,5.107888432044239
2010-01-11 18:00:00,40.936876838625494,-7.0,53.4590361055544,2.5574820675595085
2010-01-11 19:00:00,29.09057964855136,-7.0,83.15773802299249,5.552761056938435
2010-01-11 20:00:00,96.153014539616,-8.0,54.42512004856661,3.417327257310734
2010-01-11 21:00:00,60.38930843427839,-10.0,35.211283946023435,4.4130355030493424
2010-01-11 22:00:00,95.87951944524313,-13.0,79.1737523538592,3.6513708042142015
2010-01-11 23:00:00,69.13076396933057,-12.0,39.11236678418544,2.3545313104716716
2010-01-12 00:00:00,73.26342146611313,-15.0,76.31211715953641,5.291031883991952
2010-01-12 01:00:00,29.121151498135557,-14.0,58.71440491556016,5.583923779989037
2010-01-12 02:00:00,20.944241164947965,-14.0,55.66662011524025,2.513604425180359
2010-01-12 03:00:00,13.64514022713944,-18.0,41.34356189137649,3.0994179351654343
2010-01-12 04:00:00,54.56746809984821,-13.0,99.48532634434672,2.016026147398978
2010-01-12 05:00:00,85.37224444139206,-14.0,40.79944900349491,2.8621479214581798
2010-01-12 06:00:00,51.08404635573893,-14.0,51.00304424876949,4.121636594476149
2010-01-12 07:00:00,22.945175094168206,-12.0,65.86665906167369,3.068219647586227
2010-01-12 08:00:00,41.36977042309975,-14.0,13.874762707220436,3.611512375486481
2010-01-12 09:00:00,54.18594925226846,-12.0,79.73629332633706,2.123216540413016
2010-01-12 10:00:00,4.2110000496443645,-11.0,19.8447260049184,2.399360348095913
2010-01-12 11:00:00,1.6088851949770722,-11.0,66.60995870767493,3.576980977777978
2010-01-12 12:00:00,5.348609560828144,-11.0,75.00335424759865,2.523017257709027
2010-01-12 13:00:00,80.90525969110709,-11.0,88.1027356122546,3.7688931588436985
2010-01-12 14:00:00,65.19521103222183,-11.0,66.03827067075947,5.478128002984155
2010-01-12 15:00:00,48.17585447975822,-11.0,3.2375799259341758,2.7612216955747018
2010-01-12 16:00:00,58.38456008878815,-11.0,90.46481545606865,5.773848731893745
2010-01-12 17:00:00,30.46771190240641,-11.0,16.83181128340847,4.555424092597027
2010-01-12 18:00:00,41.55358509284224,-11.0,92.02912711281785,2.2306401677187875
2010-01-12 19:00:00,25.2740742938768,-11.0,36.05894456255788,5.425389457257388
2010-01-12 20:00:00,64.11326753261747,-12.0,80.21797550991131,3.2040879210934685
2010-01-12 21:00:00,90.1895840842388,-12.0,87.92369784716087,4.3889263440568085
2010-01-12 22:00:00,25.839056768915444,-12.0,30.455982343934924,2.3448060031579825
2010-01-12 23:00:00,42.20268028420764,-12.0,5.052445016910045,2.6863109589809193
2010-01-13 00:00:00,31.521143160983144,-12.0,70.15130078845489,4.974067435816337
2010-01-13 01:00:00,0.13220785597315432,-12.0,49.20114469481801,4.030641676079535
2010-01-13 02:00:00,36.06082981520873,-12.0,58.241407155422365,5.075285416559171
2010-01-13 03:00:00,29.20656611064344,-13.0,70.17116929581161,2.61705725882108
2010-01-13 04:00:00,82.90386433661794,-12.0,85.37695079220656,3.0113764179736244
2010-01-13 05:00:00,61.576447133310566,-12.0,59.53821990694219,4.2902892098381145
2010-01-13 06:00:00,22.78144362987832,-12.0,96.17469211832643,5.8729077369912375
2010-01-13 07:00:00,25.97305242223873,-12.0,59.46100330375153,3.7245818423388837
2010-01-13 08:00:00,32.49721191208754,-12.0,69.70446935808765,2.1523020211703683
2010-01-13 09:00:00,82.35902103005064,-11.0,68.7038573066569,4.307898745716749
2010-01-13 10:00:00,19.834742264122767,-10.0,2.7429761073282988,4.9388544583806935
2010-01-13 11:00:00,0.9974350264457366,-9.0,31.73671332765068,2.178365101300671
2010-01-13 12:00:00,13.27724320322028,-8.0,10.203497626803717,3.4091831703082662
2010-01-13 13:00:00,39.635791359674975,-6.0,58.326237208451175,4.6993878622993135
2010-01-13 14:00:00,64.96165398700221,-5.0,50.13538081204521,3.749526153166423
2010-01-13 15:00:00,96.20848417842545,-5.0,92.0551886133238,4.37270073123563
2010-01-13 16:00:00,12.070783144190544,-5.0,97.44512482778542,4.742863410278332
2010-01-13 17:00:00,5.226816714044746,-7.0,76.17766064735956,3.6362280270248215
2010-01-13 18:00:00,37.26282621577648,-8.0,30.25328848427048,5.16873164627109
2010-01-13 19:00:00,30.395220321944127,-9.0,19.160543246875413,3.991261915128149
2010-01-13 20:00:00,56.38690859550851,-10.0,83.4454356039588,3.0197227845276613
2010-01-13 21:00:00,91.04801524980472,-13.0,14.096495070614976,5.176164005322559
2010-01-13 22:00:00,90.68948958919708,-12.0,12.118062657556672,3.850958763373297
2010-01-13 23:00:00,13.663692924914816,-13.0,3.778065165211575,5.3918683199797846
2010-01-14 00:00:00,74.7360395690219,-14.0,30.395881930656518,4.096769029949407
2010-01-14 01:00:00,3.86773656028232,-15.0,50.15391105959699,5.391576046826278
2010-01-14 02:00:00,53.64499402455732,-15.0,94.19431690161731,5.454365405785594
2010-01-14 03:00:00,4.393538157604048,-16.0,65.7173271339865,4.417667224961145
2010-01-14 04:00:00,61.85463270212157,-16.0,89.96258488188597,4.666634284212709
2010-01-14 05:00:00,56.172017330499344,-17.0,11.242423738859772,3.949795294417617
2010-01-14 06:00:00,87.20149777913521,-14.0,51.2613068936963,5.3144902255671695
2010-01-14 07:00:00,80.84800888114606,-17.0,63.98377195044653,4.2235338023282125
2010-01-14 08:00:00,46.44516878423829,-15.0,69.33458116676071,5.9344964357339824
2010-01-14 09:00:00,82.5427416229291,-14.0,48.03026656217902,4.318297845673603
2010-01-14 10:00:00,30.00122599724145,-10.0,12.937115922349848,2.3214135674063616
2010-01-14 11:00:00,50.29326660212306,-9.0,21.569535794938044,2.998527321117637
2010-01-14 12:00:00,78.30617382380608,-6.0,88.70083367944444,5.824073106038156
2010-01-14 13:00:00,79.4836035154008,-5.0,28.735891618960828,2.8578997515403124
2010-01-14 14:00:00,59.39698132847718,-5.0,47.412428465379904,3.1434709199716515
2010-01-14 15:00:00,96.680682074862,-4.0,3.9269535771724207,4.1476775103878305
2010-01-14 16:00:00,65.07038530114504,-4.0,94.20263462785981,3.04572889797342
2010-01-14 17:00:00,32.0148689753997,-5.0,25.392049888238365,4.898871860535979
2010-01-14 18:00:00,56.06722795345094,-3.0,11.274525438939186,4.788795109229957
2010-01-14 19:00:00,9.323461380051581,-3.0,97.63366630652658,3.4570354723076133
2010-01-14 20:00:00,96.707291704462,-4.0,98.90971814096851,3.5583142630447604
2010-01-14 21:00:00,98.78851854302981,-5.0,71.59060254998752,5.046875473849594
2010-01-14 22:00:00,78.12615201303578,-6.0,47.139430027749384,4.6160820907843085
2010-01-14 23:00:00,89.12289421592486,-6.0,85.0291601099252,3.7172292614459015
2010-01-15 00:00:00,17.8155904524923,-7.0,78.79467901273837,2.6433187615907245
2010-01-15 01:00:00,91.01550519344805,-8.0,48.673593392037404,5.867778729372053
2010-01-15 02:00:00,98.10508873002205,-10.0,59.96785813775642,2.4663228076910286
2010-01-15 03:00:00,34.69310088518889,-10.0,27.5284007482183,2.9541782428560253
2010-01-15 04:00:00,24.290840136709104,-9.0,72.93875026991245,2.5876524816890263
2010-01-15 05:00:00,40.78338015836545,-9.0,36.55955351745091,3.582189946868629
2010-01-15 06:00:00,74.9286789648172,-9.0,42.160045979617216,5.918227887109243
2010-01-15 07:00:00,70.63777255689233,-9.0,25.73255422080675,5.400204780435931
2010-01-15 08:00:00,58.875964757789475,-8.0,45.05639314706815,4.1092349493096885
2010-01-15 09:00:00,22.218003968961863,-8.0,87.76448240529497,3.5302899836498285
2010-01-15 10:00:00,83.71814418341863,-7.0,65.09063013129025,3.613639938668056
2010-01-15 11:00:00,27.274312004470943,-6.0,84.32712262697093,2.568691363737874
2010-01-15 12:00:00,44.57468911730752,-5.0,56.64006056366016,5.525673265454054
2010-01-15 13:00:00,83.32707971882034,-4.0,88.37983380962153,2.6062142889622706
2010-01-15 14:00:00,91.42726822126012,-3.0,71.32651289665144,2.806039676380108
2010-01-15 15:00:00,53.39755694792456,-3.0,11.455180136101326,2.474079775052727
